input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,user_reviews,user_reviews_extended,emails,public_price_maps,public_price_notes,price_compare,suggested_box_note,bulk_packaging_fit
b945ef6b-c6d2-4119-a439-c4e4180474d1,https://www.google.com/maps/place/Paperchoice/data=!4m7!3m6!1s0x14e73316f96d3b9f:0x291c0e035802cc78!8m2!3d34.679341!4d33.043524!16s%2Fg%2F11nmzv2dxc!19sChIJnztt-RYz5xQReMwCWAMOHCk?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,Paperchoice,Packaging supply store,"Bragadinou 27, Limassol, Lemesos 3041, Cyprus","{""Friday"":[""9 AM–1 PM"",""3:30–6 PM""],""Monday"":[""9 AM–1 PM"",""3:30–6 PM""],""Saturday"":[""9:30 AM–1 PM""],""Sunday"":[""Closed""],""Thursday"":[""9 AM–1 PM"",""3:30–6 PM""],""Tuesday"":[""9 AM–1 PM"",""3:30–6 PM""],""Wednesday"":[""9 AM–1 PM""]}",{},http://www.paperchoice.com.cy/,+357 25 828938,"M2HV+PC Limassol, Cyprus",9,4.400000,"{""1"":0,""2"":0,""3"":2,""4"":1,""5"":6}",34.679341,33.043524,2962258062427212920,,,,https://lh3.googleusercontent.com/grass-cs/ACvplmMlRO9LLD9wRS0mV1zwkf14mhPjyWuFNKvVYkoKhn7BhAvu5I5qANryGvqeinABpcN-DnUBWR3IKP9h7RuG0Q-zW21llQTPXihY-lCucXmbL3CbfOPqFAzR_8rz2i_Ig_ia3yL7=w408-h306-k-no,Asia/Nicosia,,0x14e73316f96d3b9f:0x291c0e035802cc78,,ChIJnztt-RYz5xQReMwCWAMOHCk,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""108554975741063478523"",""name"":""Paperchoice (Owner)"",""link"":""https://www.google.com/maps/contrib/108554975741063478523""}","{""borough"":""Katholiki"",""street"":""Bragadinou 27"",""city"":""Limassol"",""postal_code"":""3041"",""state"":""Limassol"",""country"":""CY""}",,null,"[{""Name"":""Savvas Baltzis"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXGN_Plzn9Y7HPCDlq8aS7Wjzq_RGK2ScGTAcoMHI-gkQwabvXm=s120-c-rp-mo-ba12-br100"",""Rating"":3,""Description"":""The customer service could have been much more respectful and informative over the phone."",""Images"":null,""When"":""a year ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSURYNUxlQXJnRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":3,""author_url"":""https://www.google.com/maps/contrib/102227141073560795436/reviews?hl=en"",""posted_at_unix_micros"":1729776185482243,""updated_at_unix_micros"":1729776185482243,""language"":""en"",""translated_lang"":"""",""text_original"":""The customer service could have been much more respectful and informative over the phone."",""text_translated"":"""",""published_at"":""2024-10-24T13:23:05.482243Z""},{""Name"":""leah Beeston"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLh5zEEBQ858ylBukKHGFHjbz2QQVJaYA0jJa-4CZifP4S6iQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Amazing and unique pieces.  Definitely recommend them."",""Images"":null,""When"":""a year ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnTURBMlBieDhnRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/118041249687057803578/reviews?hl=en"",""posted_at_unix_micros"":1738872691852844,""updated_at_unix_micros"":1738872862823858,""language"":""en"",""translated_lang"":"""",""text_original"":""Amazing and unique pieces.  Definitely recommend them."",""text_translated"":"""",""published_at"":""2025-02-06T20:11:31.852844Z""},{""Name"":""Andriana Chris"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVWAQTstMZum1c7WFir3Onx0atQb6wedQMcCmHeq9FQxOZpLjY=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""They are very helpful . The quality is excellent."",""Images"":null,""When"":""a year ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNmc19LNzlRRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/111578621120959309310/reviews?hl=en"",""posted_at_unix_micros"":1735729450042219,""updated_at_unix_micros"":1735730075122529,""language"":""en"",""translated_lang"":"""",""text_original"":""They are very helpful . The quality is excellent."",""text_translated"":"""",""published_at"":""2025-01-01T11:04:10.042219Z""},{""Name"":""antri andreou"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWQ6wyr6o5TAGetjs1Liu2Qat41b4VisnLzBf6ZjKloKIdxJ3X6=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Πολύ ωραία κομμάτια, μοναδικά δουλεμένα!! Ο κ.Κύπρος πολύ εξυπηρετικός και πρόθυμος ανά πάσα στιγμή να ανταποκριθεί!!\nΠολύ ευχαριστημένη με ότι έχω πάρει!!"",""Images"":null,""When"":""a year ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUQzaktTTEhBEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/108123942464550848061/reviews?hl=en"",""posted_at_unix_micros"":1731438525233252,""updated_at_unix_micros"":1731438604889341,""language"":""el"",""translated_lang"":""en"",""text_original"":""Πολύ ωραία κομμάτια, μοναδικά δουλεμένα!! Ο κ.Κύπρος πολύ εξυπηρετικός και πρόθυμος ανά πάσα στιγμή να ανταποκριθεί!!\nΠολύ ευχαριστημένη με ότι έχω πάρει!!"",""text_translated"":""Very nice pieces, uniquely crafted!! Mr. Kypros very helpful and willing to respond at any time!!\nVery happy with what I have received!!"",""published_at"":""2024-11-12T19:08:45.233252Z""},{""Name"":""Маряна ІВАНЦІВ"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWOkb8dxnpHGHpn_ZCtj5w4MVir0QjRbxS8fJ7EFQvEWHhgQu0rKA=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Дякую 😊"",""Images"":null,""When"":""8 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2poMmFHRlpOVFYxWDNSd1RUaHZTVXB4Y2xSNlZYYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/116235576064369569344/reviews?hl=en"",""posted_at_unix_micros"":1768563717810890,""updated_at_unix_micros"":1768563717810890,""language"":""uk"",""translated_lang"":""en"",""text_original"":""Дякую 😊"",""text_translated"":""Thank you 😊"",""published_at"":""2026-01-16T11:41:57.81089Z""}]",null,,,,not disclosed,Target bag ~20×17×10 cm — ask for mailer/rigid box ~22×19×12 cm (or custom die-cut) with bulk MOQ.,high
b945ef6b-c6d2-4119-a439-c4e4180474d1,https://www.google.com/maps/place/Bake+%26+Pack+T.E.A.M+Ltd/data=!4m7!3m6!1s0x14e7333689482ad7:0x60cfa47183701c81!8m2!3d34.7053113!4d33.0653872!16s%2Fg%2F11j85vtx3v!19sChIJ1ypIiTYz5xQRgRxwg3Gkz2A?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,Bake & Pack T.E.A.M Ltd,Packaging company,"Michael Pselou 5, Agios Athanasios, Lemesos 4101, Cyprus","{""Friday"":[""8 AM–3 PM""],""Monday"":[""8 AM–5 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–5 PM""],""Tuesday"":[""8 AM–5 PM""],""Wednesday"":[""8 AM–5 PM""]}",{},http://www.bakeandpack.com/,+357 25 752021,"P348+45 Agios Athanasios, Cyprus",8,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":8}",34.705311,33.065387,6975975155263609985,,,,,Asia/Nicosia,,0x14e7333689482ad7:0x60cfa47183701c81,,ChIJ1ypIiTYz5xQRgRxwg3Gkz2A,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""112301710871149419805"",""name"":""Bake \u0026 Pack T.E.A.M Ltd (Owner)"",""link"":""https://www.google.com/maps/contrib/112301710871149419805""}","{""borough"":""Άγιος Στυλιανός"",""street"":""Michael Pselou 5"",""city"":""Agios Athanasios"",""postal_code"":"""",""state"":""Limassol"",""country"":""CY""}",,null,"[{""Name"":""Евгений Топоров"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIlvm0rkrdsyyqVsCJBWPT7lg0bIUwyugf_shYa9_RU-P4nPA=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Nice place."",""Images"":null,""When"":""6 days ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT210VFJrcEdaSEI0YkZoSmQyazNRMEY0TTBGbUxXYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/113195253417582811792/reviews?hl=en"",""posted_at_unix_micros"":1789221850587056,""updated_at_unix_micros"":1789221850587056,""language"":""en"",""translated_lang"":"""",""text_original"":""Nice place."",""text_translated"":"""",""published_at"":""2026-09-12T14:04:10.587056Z""},{""Name"":""Кирилл Булах"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKmICghabUyiQd3Z6BKfcuhmVjKsjJqTBrYA5cAIUHY7St9w_Q=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Good service 🫶🏻"",""Images"":null,""When"":""a week ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT25CcFZUQkVjRlpGUm1GelpreFFYelppUzBGeFNtYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/109478388205962207404/reviews?hl=en"",""posted_at_unix_micros"":1788840513353135,""updated_at_unix_micros"":1788840513353135,""language"":""en"",""translated_lang"":"""",""text_original"":""Good service 🫶🏻"",""text_translated"":"""",""published_at"":""2026-09-08T04:08:33.353135Z""},{""Name"":""Evgenia Ioannou"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjX8nZMzuM4-no0cyHfFFK4TfEp0_hv2HH2_ndoW2rP7jd7wPez_XA=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""5 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSURTcl9LaE9REAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/100903186663410321484/reviews?hl=en"",""posted_at_unix_micros"":1610559647826272,""updated_at_unix_micros"":1610559647826272,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2021-01-13T17:40:47.826272Z""},{""Name"":""SAVVAS CHRESTOFORIDES"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKUFa5UXx8Y2fy0wmrwOc620UzTtBI-hiD1dBcdOYxP6p1htA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""2 weeks ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT21OblJIQTVkV1JYUzBkMGFEUnFWRlV0V1ZWcGJtYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/117548693736785923667/reviews?hl=en"",""posted_at_unix_micros"":1788361094097608,""updated_at_unix_micros"":1788361094097608,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2026-09-02T14:58:14.097608Z""},{""Name"":""Stelios Stylianou"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWhvOS99I5wnrq3esML6iNpCydzK-qYf3DDn4LJl_-VnNt68MQp=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""a month ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2xCc2VrVjRVaTFTWlZkdVZHVjJTa2hUTlRrd1NGRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/116672593917144500891/reviews?hl=en"",""posted_at_unix_micros"":1786289303934961,""updated_at_unix_micros"":1786289303934961,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2026-08-09T15:28:23.934961Z""}]",null,,,,not disclosed,Target bag ~20×17×10 cm — ask for mailer/rigid box ~22×19×12 cm (or custom die-cut) with bulk MOQ.,high
4af236e3-4913-4665-b9d8-efc6d3315e55,https://www.google.com/maps/place/Metron/data=!4m7!3m6!1s0x14e733775925644d:0xdd287116dac4757a!8m2!3d34.7219905!4d33.0291839!16s%2Fg%2F11hdy28w37!19sChIJTWQlWXcz5xQRenXE2hZxKN0?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,Metron,Packaging supply store,"Mesa Geitonia, Lemesos 4008, Cyprus",{},{},http://metron.com.cy/index.php/en/contact-us,+357 99 624550,"P2CH+QM Mesa Geitonia, Cyprus",1,4.000000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":0}",34.721990,33.029184,15936111624424027514,,,,https://lh3.googleusercontent.com/grass-cs/ACvplmOZz2Q2EfKnZRIQZfjSoyPNs4t2FD48Udu18iGUkMJ6cKDdo_8F1HcgZCntlQ7OK34F5tHth_VXcViGgFycAyK_QR9wkRc9UNHXRxSPooTReSa99RyBK38ndxmDAJqzk-tODdjyTQ=w408-h408-k-no,Asia/Nicosia,,0x14e733775925644d:0xdd287116dac4757a,,ChIJTWQlWXcz5xQRenXE2hZxKN0,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""110751394174061512519"",""name"":""Metron (Owner)"",""link"":""https://www.google.com/maps/contrib/110751394174061512519""}","{""borough"":""Πάνθεα"",""street"":"""",""city"":""Mesa Geitonia"",""postal_code"":"""",""state"":""Limassol"",""country"":""CY""}",,null,"[{""Name"":""s. k."",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUNrIpc4aZcsCpK9wfWyXQKXmXIUaX2gIRB4Y2zEdyUFdIQEzY=s120-c-rp-mo-ba12-br100"",""Rating"":4,""Description"":"""",""Images"":null,""When"":""3 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNSMDU3LUN3EAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":4,""author_url"":""https://www.google.com/maps/contrib/110845288817460160188/reviews?hl=en"",""posted_at_unix_micros"":1681100294693020,""updated_at_unix_micros"":1681100294693020,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2023-04-10T04:18:14.69302Z""}]",null,,,,not disclosed,Target bag ~20×17×10 cm — ask for mailer/rigid box ~22×19×12 cm (or custom die-cut) with bulk MOQ.,high
4af236e3-4913-4665-b9d8-efc6d3315e55,https://www.google.com/maps/place/Hellenic+Packaging/data=!4m7!3m6!1s0x14e73381cfeef073:0xcda2efb7568d0123!8m2!3d34.6731722!4d33.0115958!16s%2Fg%2F11zb1yv5wg!19sChIJc_Duz4Ez5xQRIwGNVrfvos0?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,Hellenic Packaging,Packaging company,"Omonoias 13, Limassol, Lemesos 3052, Cyprus","{""Friday"":[""8 AM–5 PM""],""Monday"":[""8 AM–5 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–5 PM""],""Tuesday"":[""8 AM–5 PM""],""Wednesday"":[""8 AM–5 PM""]}",{},https://www.hellenicpackaging.com/,+357 97 997920,"M2F6+7J Limassol, Cyprus",0,0.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",34.673172,33.011596,14817669294712488227,,,,https://lh3.googleusercontent.com/grass-cs/ACvplmOHecAjlKGiqCG4O6_HusTuAA9wrDk7E9nv2ezpraaUdo54bV-HTZXfHXWwAMmaWt5vyZgwOEAjq4YfG3XTLpxvNrUXQwAHkjATBmQtOJorEJ8bQ5WcGcCzES3KUoucQ9qVMjQ4m_6DtdM=w408-h544-k-no,Asia/Nicosia,,0x14e73381cfeef073:0xcda2efb7568d0123,,ChIJc_Duz4Ez5xQRIwGNVrfvos0,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""109323673988548328514"",""name"":""Hellenic Packaging (Owner)"",""link"":""https://www.google.com/maps/contrib/109323673988548328514""}","{""borough"":""Omonia"",""street"":""Omonoias 13"",""city"":""Limassol"",""postal_code"":""3052"",""state"":""Limassol"",""country"":""CY""}",,null,[],null,,,,not disclosed,Target bag ~20×17×10 cm — ask for mailer/rigid box ~22×19×12 cm (or custom die-cut) with bulk MOQ.,high
4af236e3-4913-4665-b9d8-efc6d3315e55,https://www.google.com/maps/place/AD+Multipack/data=!4m7!3m6!1s0x14e73391fc44254d:0x1fd6da19b1d9574b!8m2!3d34.7371115!4d32.9438053!16s%2Fg%2F11r9f8l36y!19sChIJTSVE_JEz5xQRS1fZsRna1h8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,AD Multipack,Packaging company,"Iakovou Katsounotou 21, Ypsonas, Lemesos 4193, Cyprus","{""Friday"":[""8 AM–4 PM""],""Monday"":[""8 AM–4 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–4 PM""],""Tuesday"":[""8 AM–4 PM""],""Wednesday"":[""8 AM–4 PM""]}",{},http://admultipack.com/,+357 25 722732,"PWPV+RG Ypsonas, Cyprus",2,3.000000,"{""1"":1,""2"":0,""3"":0,""4"":0,""5"":1}",34.737111,32.943805,2294260864084694859,,,,https://lh3.googleusercontent.com/grass-cs/ACvplmMTRyMXoIuhiPwmCYUxLnE8g2aFnQzCwGZzIKYSn363fKW_uk1M_KzqauRNVSk_JSukbXz80r5rn6KNZZa-Dbyse6mzEKIZkkdeH-ynxx87jRb3yUgHruxug7AULeOTxwPQdFjbHw=w425-h240-k-no,Asia/Nicosia,,0x14e73391fc44254d:0x1fd6da19b1d9574b,,ChIJTSVE_JEz5xQRS1fZsRna1h8,[],null,null,"{""link"":"""",""source"":""""}","{""id"":""105556251739376959005"",""name"":""AD Multipack (Owner)"",""link"":""https://www.google.com/maps/contrib/105556251739376959005""}","{""borough"":"""",""street"":""Iakovou Katsounotou 21"",""city"":""Ypsonas"",""postal_code"":""4193"",""state"":""Limassol"",""country"":""CY""}",,null,"[{""Name"":""Viviane Freij"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIqO2CnnDvkU66BvdTYlH9cbklv6IKarMHqSR3hhE1CDMhK3Q=s120-c-rp-mo-ba12-br100"",""Rating"":1,""Description"":"""",""Images"":null,""When"":""a month ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2xRNU9VczFNWEV6VmpGT1dHZHFiWGxHV0ZkZlJHYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/109660471778033156527/reviews?hl=en"",""posted_at_unix_micros"":1786812968923755,""updated_at_unix_micros"":1786812968923755,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2026-08-15T16:56:08.923755Z""},{""Name"":""Diego Munzuelenge"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIZ9e3vUQGgIsN3UszwkK5pttroXxAihIAqokuE6EfburjdVp0O=s120-c-rp-mo-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""3 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNKdU82WExBEAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/108271581410416714973/reviews?hl=en"",""posted_at_unix_micros"":1687272590296209,""updated_at_unix_micros"":1687272590296209,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2023-06-20T14:49:50.296209Z""}]",null,,,,not disclosed,Target bag ~20×17×10 cm — ask for mailer/rigid box ~22×19×12 cm (or custom die-cut) with bulk MOQ.,high
4af236e3-4913-4665-b9d8-efc6d3315e55,https://www.google.com/maps/place/Ecopak+Ltd./data=!4m7!3m6!1s0x14e73126c9cb575f:0x8f11ec8899321bba!8m2!3d34.7252969!4d32.9479873!16s%2Fg%2F11f2wbpvpw!19sChIJX1fLySYx5xQRuhsymYjsEY8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,Ecopak Ltd.,Packaging company,"2 Iacovou Katsounotou, 3rd Industrial Area, Agios Sylas, Ypsonas 4193, Cyprus","{""Friday"":[""7:30 AM–4 PM""],""Monday"":[""7:30 AM–4 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""7:30 AM–4 PM""],""Tuesday"":[""7:30 AM–4 PM""],""Wednesday"":[""7:30 AM–4 PM""]}",{},http://www.ecopakltd.com/,+357 25 568650,"PWGX+45 Ypsonas, Cyprus",2,3.000000,"{""1"":1,""2"":0,""3"":0,""4"":0,""5"":1}",34.725297,32.947987,10309281093457681338,,,,https://lh3.googleusercontent.com/grass-cs/ACvplmP0riu8R6ZGF66osVajWhcqcovxFuwSh62l7RNXqwpe69kbBB3u5DFQVhV_2f17-EuPUjS5UbDESJU4VRMg-re-RhI94Hw_mu_12EgOazHs2tVYqD5f0H74LonzCcx0GbTM_QJ0=w408-h308-k-no,Asia/Nicosia,,0x14e73126c9cb575f:0x8f11ec8899321bba,,ChIJX1fLySYx5xQRuhsymYjsEY8,[],null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Ecopak Ltd. (Owner)"",""link"":""""}","{""borough"":"""",""street"":""2 Iacovou Katsounotou, 3rd Industrial Area, Agios Sylas"",""city"":""Ypsonas"",""postal_code"":""4193"",""state"":""Limassol"",""country"":""CY""}",,null,"[{""Name"":""Akhtar Malik"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJjyURE631pQ8zLntBZCUnTWrHj_CC3mebnCQD8MQTwUU81bJlI=s120-c-rp-mo-ba12-br100"",""Rating"":1,""Description"":""Very pathetic Services , Very casual and careless with Customers, Failed to give delivery even after a month."",""Images"":null,""When"":""2 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2psU1FVcFdSMmxUYUZSM1pXdGpablp6YzNWNWJrRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/116978289373788360850/reviews?hl=en"",""posted_at_unix_micros"":1782879463074876,""updated_at_unix_micros"":1782879463074876,""language"":""en"",""translated_lang"":"""",""text_original"":""Very pathetic Services , Very casual and careless with Customers, Failed to give delivery even after a month."",""text_translated"":"""",""published_at"":""2026-07-01T04:17:43.074876Z""},{""Name"":""Andreas Economides"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWublVxhZya6ZKxHMqEd273qK5VaS1ytxGC2-SW-VBSOpaypBkP=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""7 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNJMXNMbDRBRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/100907081903717456764/reviews?hl=en"",""posted_at_unix_micros"":1542100271486439,""updated_at_unix_micros"":1542100271486439,""language"":"""",""translated_lang"":"""",""text_original"":"""",""text_translated"":"""",""published_at"":""2018-11-13T09:11:11.486439Z""}]",null,,,,not disclosed,Target bag ~20×17×10 cm — ask for mailer/rigid box ~22×19×12 cm (or custom die-cut) with bulk MOQ.,high
